accident_id,city,state,latitude,longitude,cluster,risk_score,hour,casualties,accident_severity,weather,visibility,road_type,traffic_density
293,Chennai,Tamil Nadu,13.030792,80.290558,2,0.6,9,0,minor,fog,low,rural,medium
294,Mumbai,Maharashtra,18.922093,72.940473,2,0.45,0,4,major,fog,low,highway,medium
295,Chandigarh,Punjab,30.632006,76.795028,2,0.45,22,0,minor,fog,low,urban,low
296,Mumbai,Maharashtra,18.942286,72.710271,0,0.25,16,2,minor,rain,medium,highway,medium
297,Kolkata,West Bengal,22.419317,88.310364,2,0.45,23,1,major,fog,low,urban,low
298,Mumbai,Maharashtra,19.277319,72.843699,1,0.3,23,4,minor,clear,high,rural,high
299,Chandigarh,Punjab,30.616643,76.869914,0,0.45,12,2,minor,rain,medium,urban,high
300,Pune,Maharashtra,18.513383,73.728215,0,0.45,16,2,minor,rain,medium,rural,high
301,Kolkata,West Bengal,22.542294,88.440962,3,0.8,9,3,fatal,rain,low,rural,medium
302,Kolkata,West Bengal,22.578646,88.267103,1,0.1,1,0,minor,clear,high,rural,low
303,Mumbai,Maharashtra,18.904696,72.929499,1,0.1,23,1,minor,clear,high,highway,low
304,Chennai,Tamil Nadu,13.158922,80.282375,1,0.45,9,1,major,clear,high,urban,high
305,Chandigarh,Punjab,30.666974,76.757047,2,0.8,9,0,minor,fog,low,highway,high
306,Chandigarh,Punjab,30.655634,76.703463,2,0.65,12,5,fatal,fog,low,urban,medium
307,Bangalore,Karnataka,13.070817,77.754253,2,0.65,2,3,major,fog,low,highway,high
308,Kolkata,West Bengal,22.617531,88.294685,2,0.45,1,3,minor,fog,low,urban,low
309,Chandigarh,Punjab,30.767989,76.78677,1,0.1,11,0,minor,clear,high,highway,medium
310,Chandigarh,Punjab,30.751536,76.828455,2,0.65,21,2,minor,fog,low,rural,high
311,Chandigarh,Punjab,30.725966,76.873965,0,0.25,7,1,major,rain,medium,rural,medium
312,Hyderabad,Telangana,17.474242,78.535552,0,0.45,12,2,major,rain,medium,rural,high
313,Chennai,Tamil Nadu,13.087316,80.226797,2,0.45,6,0,major,fog,low,urban,medium
314,Kolkata,West Bengal,22.505115,88.233239,1,0.1,2,0,minor,clear,high,highway,low
315,Mumbai,Maharashtra,18.81774,72.773961,0,0.25,22,2,major,rain,medium,rural,low
316,Delhi,Delhi,28.867743,76.854527,2,0.65,7,1,fatal,fog,low,rural,medium
317,Pune,Maharashtra,18.660086,73.810194,3,0.45,1,2,major,rain,low,urban,low
318,Mumbai,Maharashtra,19.27562,72.80497,1,0.1,16,1,minor,clear,high,rural,medium
319,Chennai,Tamil Nadu,12.934717,80.259504,1,0.3,2,3,major,clear,high,highway,high
320,Chandigarh,Punjab,30.655311,76.714474,2,0.65,15,3,fatal,fog,low,urban,low
321,Bangalore,Karnataka,12.852964,77.561684,2,0.8,18,2,major,fog,low,rural,high
322,Pune,Maharashtra,18.46926,73.979581,1,0.45,18,0,minor,clear,high,highway,high
323,Delhi,Delhi,28.824805,77.267512,1,0.1,16,0,minor,clear,high,highway,low
324,Chennai,Tamil Nadu,12.865026,80.224187,1,0.1,21,0,minor,clear,high,rural,low
325,Kolkata,West Bengal,22.423409,88.23046,1,0.1,4,1,minor,clear,high,highway,low
326,Chennai,Tamil Nadu,12.979773,80.125904,2,0.55,15,1,minor,fog,low,urban,low
327,Chandigarh,Punjab,30.796737,76.773533,0,0.25,14,3,major,rain,medium,rural,low
328,Mumbai,Maharashtra,19.025583,72.703921,1,0.1,14,1,minor,clear,high,rural,medium
329,Pune,Maharashtra,18.421265,73.710506,2,0.45,3,1,major,fog,low,urban,low
330,Hyderabad,Telangana,17.510543,78.427133,2,0.45,3,2,minor,fog,low,highway,low
331,Mumbai,Maharashtra,19.093059,72.74776,2,0.8,8,1,fatal,fog,low,urban,medium
332,Kolkata,West Bengal,22.68123,88.384248,1,0.3,20,2,fatal,clear,high,highway,low
333,Kolkata,West Bengal,22.403454,88.206231,3,0.45,11,2,minor,rain,low,urban,low
334,Pune,Maharashtra,18.580848,73.876593,1,0.1,21,5,minor,clear,high,rural,low
335,Pune,Maharashtra,18.404333,73.812579,1,0.3,22,4,major,clear,high,highway,high
336,Pune,Maharashtra,18.612059,73.719751,2,0.45,3,2,minor,fog,low,rural,low
337,Pune,Maharashtra,18.464387,73.94994,3,0.45,11,0,major,rain,low,urban,medium
338,Bangalore,Karnataka,13.130325,77.446646,2,0.6,9,1,minor,fog,low,urban,medium
339,Hyderabad,Telangana,17.269165,78.502459,2,0.45,20,1,major,fog,low,urban,medium
340,Pune,Maharashtra,18.623789,73.873265,2,0.6,18,3,minor,fog,low,rural,medium
341,Hyderabad,Telangana,17.527114,78.530469,1,0.1,21,1,minor,clear,high,rural,low
342,Delhi,Delhi,28.743818,77.084342,3,0.45,15,4,major,rain,low,urban,medium
343,Delhi,Delhi,28.650713,76.817058,0,0.6,9,0,minor,rain,medium,rural,high
344,Chandigarh,Punjab,30.658244,76.853188,2,0.65,15,0,minor,fog,low,urban,high
345,Kolkata,West Bengal,22.624284,88.344232,2,0.75,11,4,fatal,fog,low,rural,low
346,Pune,Maharashtra,18.409953,73.994189,0,0.25,12,2,minor,rain,medium,rural,medium
347,Pune,Maharashtra,18.65561,73.751185,2,0.6,8,1,minor,fog,low,highway,medium
348,Chennai,Tamil Nadu,12.880956,80.246202,2,0.8,19,1,fatal,fog,low,urban,medium
349,Kolkata,West Bengal,22.460049,88.33137,3,0.65,1,1,minor,rain,low,urban,high
350,Delhi,Delhi,28.819006,76.807353,3,0.45,0,0,minor,rain,low,highway,low
351,Hyderabad,Telangana,17.441486,78.243836,0,0.25,15,0,minor,rain,medium,highway,low
352,Bangalore,Karnataka,13.071506,77.582699,1,0.45,19,4,fatal,clear,high,rural,medium
353,Chandigarh,Punjab,30.711408,76.707882,1,0.1,13,3,minor,clear,high,rural,low
354,Chennai,Tamil Nadu,12.952895,80.171875,0,0.4,19,3,minor,rain,medium,rural,medium
355,Hyderabad,Telangana,17.462352,78.560305,1,0.45,10,5,major,clear,high,urban,high
356,Delhi,Delhi,28.4982,77.020293,3,0.65,15,5,minor,rain,low,urban,high
357,Delhi,Delhi,28.89123,77.289334,1,0.1,7,1,minor,clear,high,urban,medium
358,Chandigarh,Punjab,30.673074,76.772135,3,0.8,18,0,major,rain,low,highway,high
359,Kolkata,West Bengal,22.574229,88.208361,2,0.65,13,3,major,fog,low,highway,high
360,Mumbai,Maharashtra,19.206387,72.76094,1,0.25,19,1,major,clear,high,rural,medium
361,Chennai,Tamil Nadu,12.987532,80.20733,0,0.45,7,1,major,rain,medium,highway,high
362,Chennai,Tamil Nadu,13.147207,80.153679,0,0.45,6,0,minor,rain,medium,highway,high
363,Kolkata,West Bengal,22.464831,88.413777,2,0.45,15,0,major,fog,low,rural,medium
364,Chandigarh,Punjab,30.701537,76.755897,1,0.1,14,1,minor,clear,high,urban,low
365,Chennai,Tamil Nadu,13.114273,80.249777,1,0.1,20,1,major,clear,high,urban,low
366,Kolkata,West Bengal,22.415844,88.203608,2,0.8,17,1,minor,fog,low,urban,high
367,Bangalore,Karnataka,13.028376,77.625565,2,0.8,18,0,major,fog,low,highway,high
368,Chandigarh,Punjab,30.789743,76.765097,2,0.65,13,0,major,fog,low,rural,high
369,Pune,Maharashtra,18.47126,73.729648,2,0.45,1,0,minor,fog,low,urban,low
370,Chandigarh,Punjab,30.674064,76.776373,0,0.25,21,0,minor,rain,medium,rural,low
371,Delhi,Delhi,28.654726,76.86286,1,0.1,2,0,major,clear,high,urban,medium
372,Delhi,Delhi,28.544843,76.914438,1,0.25,19,3,major,clear,high,urban,medium
373,Mumbai,Maharashtra,19.057954,72.75712,2,0.45,2,0,minor,fog,low,rural,low
374,Hyderabad,Telangana,17.465522,78.468433,2,0.65,11,2,major,fog,low,urban,high
375,Bangalore,Karnataka,12.947882,77.70417,1,0.3,20,5,minor,clear,high,rural,high
376,Chennai,Tamil Nadu,13.15716,80.108805,3,0.65,14,0,minor,rain,low,urban,high
377,Mumbai,Maharashtra,19.288226,72.925037,1,0.45,8,1,major,clear,high,urban,high
378,Mumbai,Maharashtra,19.163928,72.942826,1,0.1,22,2,minor,clear,high,urban,medium
379,Mumbai,Maharashtra,19.204154,72.754614,2,0.65,23,0,major,fog,low,highway,high
380,Pune,Maharashtra,18.545375,73.814203,2,0.85,23,5,fatal,fog,low,highway,high
381,Kolkata,West Bengal,22.681957,88.304039,0,0.8,17,3,fatal,rain,medium,highway,high
382,Chennai,Tamil Nadu,13.144941,80.121944,2,0.45,4,2,minor,fog,low,highway,low
383,Pune,Maharashtra,18.559774,73.884165,2,0.65,14,1,minor,fog,low,highway,high
384,Hyderabad,Telangana,17.429285,78.462174,1,0.1,14,0,major,clear,high,highway,low
385,Hyderabad,Telangana,17.51022,78.320229,1,0.45,10,4,minor,clear,high,urban,high
386,Pune,Maharashtra,18.533183,73.792839,0,0.25,15,0,minor,rain,medium,rural,medium
387,Chennai,Tamil Nadu,12.910369,80.297392,1,0.3,6,1,major,clear,high,urban,high
388,Bangalore,Karnataka,13.085418,77.731694,1,0.45,8,5,major,clear,high,urban,high
389,Mumbai,Maharashtra,19.25538,72.982083,0,0.6,8,3,minor,rain,medium,urban,high
390,Delhi,Delhi,28.896351,76.909336,2,0.45,11,1,minor,fog,low,highway,medium
391,Bangalore,Karnataka,13.018995,77.767071,2,0.45,1,0,minor,fog,low,urban,low
392,Delhi,Delhi,28.534511,76.998304,2,0.8,10,1,major,fog,low,rural,high
393,Chandigarh,Punjab,30.747416,76.743713,1,0.65,8,5,fatal,clear,high,rural,high
394,Chennai,Tamil Nadu,13.193579,80.177155,1,0.3,6,3,major,clear,high,urban,high
395,Bangalore,Karnataka,13.155137,77.476742,2,0.45,5,0,minor,fog,low,highway,medium
396,Kolkata,West Bengal,22.555692,88.47553,3,0.65,21,5,fatal,rain,low,rural,medium
397,Kolkata,West Bengal,22.410099,88.480776,2,0.45,21,3,minor,fog,low,highway,medium
398,Kolkata,West Bengal,22.450379,88.232242,1,0.45,8,3,minor,clear,high,rural,high
399,Mumbai,Maharashtra,19.228611,72.742829,0,0.45,16,1,fatal,rain,medium,highway,medium
400,Delhi,Delhi,28.607136,76.809087,3,0.45,20,3,minor,rain,low,urban,medium
401,Mumbai,Maharashtra,19.190948,72.77105,1,0.45,17,2,minor,clear,high,urban,high
402,Pune,Maharashtra,18.448526,73.79873,2,0.85,22,2,fatal,fog,low,rural,high
403,Kolkata,West Bengal,22.626785,88.286183,3,0.65,7,0,minor,rain,low,highway,high
404,Hyderabad,Telangana,17.469867,78.205519,1,0.1,4,0,minor,clear,high,highway,low
405,Hyderabad,Telangana,17.266396,78.569623,2,0.65,6,2,major,fog,low,highway,high
406,Pune,Maharashtra,18.546225,73.940637,2,0.45,12,3,minor,fog,low,highway,low
407,Bangalore,Karnataka,13.168031,77.626681,2,0.6,19,1,major,fog,low,highway,low
408,Hyderabad,Telangana,17.380814,78.527045,2,0.6,10,2,minor,fog,low,highway,medium
409,Mumbai,Maharashtra,19.147308,72.717022,1,0.1,6,1,minor,clear,high,highway,low
410,Hyderabad,Telangana,17.218976,78.371587,1,0.3,1,0,minor,clear,high,rural,high
411,Delhi,Delhi,28.857196,76.867687,3,0.45,7,2,major,rain,low,urban,low
412,Hyderabad,Telangana,17.271903,78.256815,1,0.3,3,3,fatal,clear,high,rural,low
413,Delhi,Delhi,28.764338,77.016944,2,0.8,18,0,minor,fog,low,urban,high
414,Hyderabad,Telangana,17.501854,78.288515,2,0.8,18,0,minor,fog,low,rural,high
415,Hyderabad,Telangana,17.28964,78.564883,0,0.45,0,2,fatal,rain,medium,urban,low
416,Kolkata,West Bengal,22.566676,88.461604,0,0.6,19,5,minor,rain,medium,highway,high
417,Chandigarh,Punjab,30.713438,76.79876,1,0.45,17,2,minor,clear,high,highway,high
418,Delhi,Delhi,28.67054,77.161424,2,0.45,16,1,minor,fog,low,urban,low
419,Bangalore,Karnataka,12.917963,77.412591,2,0.65,5,0,major,fog,low,rural,high
420,Hyderabad,Telangana,17.434443,78.569551,0,0.25,0,5,minor,rain,medium,highway,low
421,Chennai,Tamil Nadu,12.808568,80.17975,1,0.1,16,3,minor,clear,high,urban,medium
422,Chennai,Tamil Nadu,13.171356,80.145615,1,0.1,5,3,minor,clear,high,rural,low
423,Hyderabad,Telangana,17.257354,78.220547,0,0.6,10,2,minor,rain,medium,urban,high
424,Chennai,Tamil Nadu,13.087089,80.113956,0,0.6,9,3,minor,rain,medium,urban,high
425,Mumbai,Maharashtra,18.927409,72.753023,3,0.45,5,1,major,rain,low,urban,medium
426,Delhi,Delhi,28.608507,77.020263,3,0.45,13,0,minor,rain,low,highway,medium
427,Chandigarh,Punjab,30.794258,76.895012,3,0.45,16,0,minor,rain,low,highway,medium
428,Pune,Maharashtra,18.41447,73.723653,0,0.25,1,1,major,rain,medium,urban,medium
429,Chandigarh,Punjab,30.693733,76.792933,3,0.65,12,1,minor,rain,low,rural,high
430,Pune,Maharashtra,18.637455,73.895355,0,0.25,15,3,minor,rain,medium,highway,low
431,Chennai,Tamil Nadu,12.994972,80.274334,1,0.1,1,0,major,clear,high,highway,medium
432,Kolkata,West Bengal,22.602764,88.310036,0,0.45,13,2,major,rain,medium,rural,high
433,Chennai,Tamil Nadu,12.822978,80.147682,3,0.45,1,4,minor,rain,low,rural,medium
434,Pune,Maharashtra,18.638974,73.854621,2,0.45,7,0,minor,fog,low,rural,low
435,Bangalore,Karnataka,12.918688,77.421483,1,0.3,14,1,minor,clear,high,highway,high
436,Mumbai,Maharashtra,19.292175,72.961276,0,0.25,20,0,minor,rain,medium,rural,medium
437,Kolkata,West Bengal,22.472822,88.343699,0,0.25,12,2,major,rain,medium,urban,low
438,Chandigarh,Punjab,30.606795,76.809552,0,0.8,17,2,fatal,rain,medium,highway,high
439,Pune,Maharashtra,18.564599,73.799979,1,0.1,20,0,minor,clear,high,urban,low
440,Kolkata,West Bengal,22.4837,88.332035,1,0.1,20,2,major,clear,high,highway,medium
441,Chandigarh,Punjab,30.653134,76.792216,1,0.3,22,2,major,clear,high,highway,high
442,Chandigarh,Punjab,30.753571,76.72288,2,0.45,3,5,major,fog,low,rural,low
443,Kolkata,West Bengal,22.582338,88.4844,3,0.8,18,1,minor,rain,low,urban,high
444,Chandigarh,Punjab,30.647499,76.822427,2,1.0,18,2,fatal,fog,low,urban,high
445,Chennai,Tamil Nadu,12.929043,80.164165,2,0.45,0,3,minor,fog,low,rural,low
446,Delhi,Delhi,28.673621,77.237897,3,0.65,14,4,minor,rain,low,highway,high
447,Mumbai,Maharashtra,19.183549,72.70002,2,0.8,17,0,minor,fog,low,rural,high
448,Chandigarh,Punjab,30.736718,76.770756,0,0.45,7,3,minor,rain,medium,highway,high
449,Kolkata,West Bengal,22.44045,88.280446,2,0.45,22,0,minor,fog,low,rural,low
450,Bangalore,Karnataka,13.001226,77.503201,2,0.45,13,0,minor,fog,low,rural,medium
451,Pune,Maharashtra,18.672465,73.966679,0,0.6,19,2,minor,rain,medium,rural,high
452,Delhi,Delhi,28.682106,77.222227,3,0.45,15,3,minor,rain,low,urban,low
453,Mumbai,Maharashtra,18.901696,72.9801,2,0.45,16,1,minor,fog,low,highway,low
454,Chennai,Tamil Nadu,12.873824,80.12014,1,0.1,2,2,minor,clear,high,urban,low
455,Chennai,Tamil Nadu,13.125771,80.140205,0,0.25,23,3,minor,rain,medium,urban,low
456,Chandigarh,Punjab,30.719993,76.763111,3,0.45,21,0,minor,rain,low,highway,medium
457,Bangalore,Karnataka,12.893807,77.446713,2,0.45,0,1,minor,fog,low,rural,low
458,Chandigarh,Punjab,30.750424,76.750608,1,0.1,2,1,major,clear,high,rural,low
459,Bangalore,Karnataka,13.010762,77.565505,3,0.45,11,0,minor,rain,low,highway,medium
460,Mumbai,Maharashtra,19.1689,72.924685,1,0.25,18,0,minor,clear,high,rural,medium
461,Kolkata,West Bengal,22.613843,88.254254,1,0.1,3,4,minor,clear,high,rural,low
462,Kolkata,West Bengal,22.565839,88.272514,0,0.25,11,2,major,rain,medium,highway,low
463,Chennai,Tamil Nadu,13.109903,80.151201,0,0.6,19,1,minor,rain,medium,rural,high
464,Pune,Maharashtra,18.521858,73.880555,1,0.1,15,3,minor,clear,high,rural,medium
465,Kolkata,West Bengal,22.564509,88.414116,1,0.1,12,3,major,clear,high,rural,low
466,Hyderabad,Telangana,17.264223,78.582497,2,0.45,23,2,major,fog,low,urban,medium
467,Kolkata,West Bengal,22.559989,88.4151,0,0.25,12,3,minor,rain,medium,urban,low
468,Chennai,Tamil Nadu,12.988869,80.247665,2,0.65,20,5,fatal,fog,low,urban,medium
469,Chandigarh,Punjab,30.738182,76.71504,3,1.0,18,2,fatal,rain,low,rural,high
470,Hyderabad,Telangana,17.581124,78.474942,0,0.6,17,4,minor,rain,medium,highway,high
471,Pune,Maharashtra,18.633281,73.813585,0,0.6,9,2,minor,rain,medium,urban,high
472,Bangalore,Karnataka,12.874319,77.560204,1,0.3,21,3,major,clear,high,highway,high
473,Kolkata,West Bengal,22.560204,88.468459,2,0.45,2,4,major,fog,low,urban,low
474,Delhi,Delhi,28.778987,76.977514,2,0.8,9,1,major,fog,low,rural,high
475,Kolkata,West Bengal,22.631425,88.259076,1,0.1,1,1,minor,clear,high,rural,low
476,Delhi,Delhi,28.848392,77.002975,2,0.45,4,2,minor,fog,low,urban,medium
477,Mumbai,Maharashtra,18.829473,72.892258,0,0.45,5,4,fatal,rain,medium,highway,medium
478,Pune,Maharashtra,18.660362,73.863866,2,0.45,2,0,major,fog,low,highway,low
479,Delhi,Delhi,28.495456,77.064015,2,0.65,4,5,fatal,fog,low,rural,low
480,Kolkata,West Bengal,22.445287,88.427148,2,0.8,9,2,major,fog,low,highway,high
481,Hyderabad,Telangana,17.457398,78.207636,1,0.1,3,0,minor,clear,high,urban,low
482,Chennai,Tamil Nadu,12.839362,80.263658,0,0.45,7,2,fatal,rain,medium,rural,medium
483,Kolkata,West Bengal,22.651052,88.416992,3,0.6,9,4,minor,rain,low,urban,medium
484,Chennai,Tamil Nadu,13.077407,80.263691,3,0.45,11,1,minor,rain,low,urban,medium
485,Kolkata,West Bengal,22.527311,88.256941,2,0.45,0,2,minor,fog,low,highway,low
486,Mumbai,Maharashtra,19.158541,72.929406,1,0.1,0,2,minor,clear,high,urban,low
487,Bangalore,Karnataka,13.060177,77.527135,2,0.65,21,2,minor,fog,low,rural,high
488,Delhi,Delhi,28.506395,77.048485,2,0.6,8,1,minor,fog,low,urban,medium
489,Pune,Maharashtra,18.460897,73.900804,1,0.3,15,3,fatal,clear,high,rural,low
490,Chandigarh,Punjab,30.704397,76.872086,1,0.3,22,2,minor,clear,high,highway,high
491,Hyderabad,Telangana,17.487653,78.541296,3,0.45,1,0,minor,rain,low,highway,low
492,Delhi,Delhi,28.862528,76.882488,0,0.25,4,0,minor,rain,medium,urban,low
493,Hyderabad,Telangana,17.539404,78.221201,2,0.65,12,0,minor,fog,low,rural,high
494,Bangalore,Karnataka,13.03119,77.439954,0,0.6,17,1,major,rain,medium,rural,high
495,Chennai,Tamil Nadu,13.004738,80.164282,0,0.25,14,3,minor,rain,medium,rural,medium
496,Pune,Maharashtra,18.408211,73.836077,0,0.6,18,4,major,rain,medium,highway,high
497,Hyderabad,Telangana,17.361712,78.279241,0,0.25,22,3,major,rain,medium,rural,low
498,Bangalore,Karnataka,12.940417,77.683922,3,0.8,17,0,minor,rain,low,highway,high
499,Hyderabad,Telangana,17.310556,78.405671,1,0.1,22,0,minor,clear,high,urban,low
500,Hyderabad,Telangana,17.318148,78.55434,3,0.65,12,5,fatal,rain,low,urban,medium
501,Bangalore,Karnataka,13.038925,77.471671,2,0.8,17,1,minor,fog,low,highway,high
502,Mumbai,Maharashtra,19.058781,72.937114,3,0.8,10,4,fatal,rain,low,highway,medium
503,Mumbai,Maharashtra,18.867672,72.800601,2,0.6,10,1,minor,fog,low,urban,medium
504,Bangalore,Karnataka,12.935809,77.79042,2,1.0,10,2,fatal,fog,low,rural,high
505,Delhi,Delhi,28.65434,76.812615,3,0.45,3,1,minor,rain,low,highway,low
506,Chennai,Tamil Nadu,12.973499,80.109124,2,0.8,9,1,major,fog,low,highway,high
507,Hyderabad,Telangana,17.557086,78.478082,3,0.45,13,0,major,rain,low,urban,medium
508,Mumbai,Maharashtra,19.090579,72.834043,1,0.1,13,1,minor,clear,high,urban,medium
509,Mumbai,Maharashtra,19.041897,72.719868,2,0.85,7,5,fatal,fog,low,rural,high
510,Delhi,Delhi,28.687821,76.875014,1,0.45,19,4,fatal,clear,high,highway,medium
511,Pune,Maharashtra,18.493721,73.89316,1,0.1,2,1,minor,clear,high,urban,medium
512,Bangalore,Karnataka,12.938471,77.569677,1,0.1,23,1,major,clear,high,urban,low
513,Mumbai,Maharashtra,19.021859,72.865643,3,0.6,9,3,major,rain,low,highway,low
514,Hyderabad,Telangana,17.399051,78.324222,1,0.1,16,4,major,clear,high,rural,low
515,Hyderabad,Telangana,17.579808,78.226828,0,0.25,4,2,minor,rain,medium,urban,low
516,Pune,Maharashtra,18.665048,73.711344,1,0.3,22,0,minor,clear,high,highway,high
517,Chennai,Tamil Nadu,12.855499,80.235898,1,0.3,4,4,fatal,clear,high,urban,low
518,Delhi,Delhi,28.793572,77.033278,2,0.65,16,2,fatal,fog,low,highway,medium
519,Pune,Maharashtra,18.64573,73.857272,2,0.65,13,3,fatal,fog,low,urban,low
520,Pune,Maharashtra,18.653025,73.896448,2,0.6,17,1,minor,fog,low,highway,low
521,Hyderabad,Telangana,17.358432,78.200209,1,0.25,18,0,minor,clear,high,urban,medium
522,Mumbai,Maharashtra,19.296951,72.838842,1,0.45,8,0,major,clear,high,highway,high
523,Chennai,Tamil Nadu,12.885732,80.28941,1,0.3,22,2,minor,clear,high,urban,high
524,Pune,Maharashtra,18.602707,73.933327,1,0.45,18,2,minor,clear,high,highway,high
525,Chandigarh,Punjab,30.788083,76.76479,2,0.65,6,4,fatal,fog,low,rural,low
526,Bangalore,Karnataka,12.965455,77.503129,2,0.8,17,3,major,fog,low,highway,high
527,Hyderabad,Telangana,17.206802,78.509494,2,0.45,4,3,minor,fog,low,highway,medium
528,Pune,Maharashtra,18.660781,73.793092,1,0.1,14,3,minor,clear,high,urban,medium
529,Mumbai,Maharashtra,18.897726,72.821774,3,0.45,3,3,major,rain,low,urban,low
530,Kolkata,West Bengal,22.655639,88.262162,1,0.1,2,1,major,clear,high,highway,low
531,Pune,Maharashtra,18.571685,73.96122,0,0.25,12,1,major,rain,medium,highway,medium
532,Chennai,Tamil Nadu,12.817504,80.136037,0,0.4,17,4,minor,rain,medium,rural,medium
533,Mumbai,Maharashtra,18.904708,72.989132,2,0.6,19,4,major,fog,low,highway,low
534,Mumbai,Maharashtra,18.984272,72.774002,1,0.25,18,1,major,clear,high,rural,medium
535,Kolkata,West Bengal,22.557039,88.250542,1,0.3,12,2,minor,clear,high,urban,high
536,Bangalore,Karnataka,12.92414,77.756905,2,0.65,22,2,fatal,fog,low,highway,low
537,Mumbai,Maharashtra,19.17639,72.83154,3,0.45,0,1,minor,rain,low,highway,low
538,Chennai,Tamil Nadu,13.038197,80.150161,2,0.45,5,1,minor,fog,low,urban,low
539,Mumbai,Maharashtra,18.877165,72.922716,0,0.25,6,0,major,rain,medium,urban,medium
540,Mumbai,Maharashtra,19.113284,72.889961,0,0.45,21,3,major,rain,medium,rural,high
541,Bangalore,Karnataka,13.13621,77.482313,1,0.1,11,1,minor,clear,high,highway,low
542,Bangalore,Karnataka,12.810978,77.534254,0,0.25,4,0,minor,rain,medium,highway,low
543,Pune,Maharashtra,18.430795,73.712749,0,0.6,19,4,minor,rain,medium,rural,high
544,Kolkata,West Bengal,22.572038,88.303193,2,0.8,9,0,minor,fog,low,rural,high
545,Chennai,Tamil Nadu,13.194003,80.175637,3,0.45,2,1,minor,rain,low,rural,low
546,Delhi,Delhi,28.831982,77.293127,3,0.65,3,4,fatal,rain,low,highway,low
547,Chandigarh,Punjab,30.788587,76.831434,2,0.45,3,1,minor,fog,low,highway,medium
548,Chandigarh,Punjab,30.649983,76.8384,0,0.6,18,2,minor,rain,medium,rural,high
549,Bangalore,Karnataka,12.819454,77.621806,0,0.25,11,1,major,rain,medium,rural,low
