accident_id,city,accident_severity,actual,prediction,residual
11056,Mumbai,major,0.1,0.1463,-0.0463
11061,Kolkata,fatal,0.6,0.4673,0.1327
11065,Chennai,minor,0.45,0.5096,-0.0596
11068,Mumbai,major,0.45,0.5513,-0.1013
11076,Mumbai,fatal,0.65,0.424,0.226
11080,Chennai,major,0.55,0.5595,-0.0095
11088,Kolkata,minor,0.45,0.4425,0.0075
11089,Chandigarh,major,0.45,0.4652,-0.0152
11092,Chennai,minor,0.45,0.4731,-0.0231
11093,Chandigarh,minor,0.25,0.3595,-0.1095
11101,Chandigarh,minor,0.1,0.1249,-0.0249
11106,Chandigarh,fatal,0.45,0.2848,0.1652
11115,Delhi,fatal,0.85,0.7099,0.1401
11120,Delhi,minor,0.65,0.6635,-0.0135
11122,Bangalore,minor,0.25,0.2396,0.0104
11130,Delhi,fatal,0.65,0.5026,0.1474
11137,Chandigarh,minor,0.45,0.5199,-0.0699
11138,Bangalore,minor,0.1,0.0995,0.0005
11143,Chennai,minor,0.1,0.1203,-0.0203
11149,Kolkata,minor,0.25,0.2458,0.0042
11155,Hyderabad,minor,0.1,0.0705,0.0295
11157,Mumbai,fatal,0.65,0.5834,0.0666
11171,Mumbai,major,0.3,0.3687,-0.0687
11174,Bangalore,fatal,0.5,0.313,0.187
11177,Pune,minor,0.45,0.5497,-0.0997
11180,Hyderabad,minor,0.45,0.5437,-0.0937
11184,Bangalore,minor,0.1,0.1197,-0.0197
11188,Delhi,minor,0.65,0.6941,-0.0441
11192,Kolkata,minor,0.25,0.2749,-0.0249
11200,Chandigarh,minor,0.1,0.1708,-0.0708
11210,Delhi,major,0.1,0.1148,-0.0148
11212,Chennai,major,0.45,0.4679,-0.0179
11217,Pune,major,0.45,0.447,0.003
11218,Chennai,minor,0.8,0.8427,-0.0427
11236,Delhi,minor,0.45,0.4544,-0.0044
11239,Mumbai,minor,0.1,0.0978,0.0022
11251,Bangalore,major,0.25,0.332,-0.082
11258,Kolkata,minor,0.8,0.8361,-0.0361
11266,Chennai,minor,0.6,0.6885,-0.0885
11267,Mumbai,fatal,0.8,0.6235,0.1765
11280,Pune,minor,0.45,0.5271,-0.0771
11283,Kolkata,fatal,0.65,0.5297,0.1203
11287,Hyderabad,fatal,0.65,0.4966,0.1534
11291,Kolkata,minor,0.45,0.4705,-0.0205
11292,Mumbai,major,0.1,0.108,-0.008
11295,Chennai,minor,0.45,0.4896,-0.0396
11297,Kolkata,minor,0.25,0.2852,-0.0352
11306,Bangalore,minor,0.45,0.5188,-0.0688
11315,Delhi,major,0.25,0.29,-0.04
11316,Kolkata,fatal,0.65,0.5033,0.1467
11321,Delhi,minor,0.45,0.4423,0.0077
11323,Chennai,major,0.45,0.4406,0.0094
11324,Chandigarh,minor,0.45,0.4692,-0.0192
11328,Chennai,major,0.1,0.1145,-0.0145
11336,Pune,minor,0.45,0.462,-0.012
11340,Kolkata,minor,0.45,0.4795,-0.0295
11359,Delhi,minor,0.45,0.4871,-0.0371
11364,Kolkata,major,0.45,0.5293,-0.0793
11367,Chennai,fatal,0.45,0.2477,0.2023
11370,Delhi,fatal,0.65,0.5324,0.1176
11372,Chennai,major,0.65,0.7705,-0.1205
11379,Pune,minor,0.1,0.1293,-0.0293
11381,Bangalore,minor,0.45,0.4891,-0.0391
11383,Pune,minor,0.25,0.2478,0.0022
11389,Chennai,minor,0.25,0.3259,-0.0759
11390,Mumbai,minor,0.45,0.4691,-0.0191
11394,Chennai,minor,0.6,0.6335,-0.0335
11396,Kolkata,minor,0.45,0.4639,-0.0139
11403,Delhi,fatal,0.3,0.1381,0.1619
11404,Pune,major,0.25,0.2785,-0.0285
11410,Kolkata,minor,0.45,0.494,-0.044
11412,Kolkata,minor,0.1,0.1626,-0.0626
11417,Delhi,minor,0.8,0.8204,-0.0204
11421,Hyderabad,fatal,0.55,0.5738,-0.0238
11423,Delhi,fatal,0.45,0.2695,0.1805
11425,Mumbai,minor,0.45,0.462,-0.012
11431,Chandigarh,major,0.1,0.123,-0.023
11438,Chandigarh,minor,0.1,0.1499,-0.0499
11441,Bangalore,minor,0.25,0.2711,-0.0211
11442,Chennai,minor,0.45,0.5133,-0.0633
11449,Mumbai,minor,0.45,0.4982,-0.0482
11455,Pune,fatal,0.65,0.5414,0.1086
11458,Chennai,minor,0.45,0.5065,-0.0565
11459,Kolkata,minor,0.45,0.5097,-0.0597
11463,Mumbai,minor,0.25,0.2881,-0.0381
11471,Chandigarh,fatal,0.65,0.4857,0.1643
11477,Delhi,major,0.1,0.1265,-0.0265
11479,Pune,major,0.45,0.4656,-0.0156
11481,Mumbai,major,0.45,0.4956,-0.0456
11488,Delhi,minor,0.45,0.449,0.001
11489,Pune,fatal,0.65,0.4887,0.1613
11493,Chandigarh,minor,0.25,0.2125,0.0375
11501,Mumbai,minor,0.45,0.501,-0.051
11503,Mumbai,minor,0.25,0.31,-0.06
11505,Delhi,minor,0.25,0.2872,-0.0372
11510,Bangalore,minor,0.25,0.237,0.013
11512,Mumbai,fatal,0.65,0.4876,0.1624
11523,Kolkata,minor,0.45,0.5263,-0.0763
11535,Chandigarh,major,0.25,0.2694,-0.0194
11543,Pune,fatal,1.0,0.8921,0.1079
11551,Delhi,minor,0.25,0.2736,-0.0236
11559,Chandigarh,fatal,0.65,0.4442,0.2058
11560,Bangalore,major,0.25,0.3054,-0.0554
11564,Pune,major,0.45,0.4776,-0.0276
11569,Bangalore,minor,0.45,0.564,-0.114
11575,Bangalore,major,0.45,0.4586,-0.0086
11579,Chandigarh,minor,0.1,0.1172,-0.0172
11594,Hyderabad,minor,0.25,0.2679,-0.0179
11598,Mumbai,minor,0.3,0.315,-0.015
11601,Bangalore,major,0.8,0.85,-0.05
11611,Chandigarh,minor,0.1,0.0946,0.0054
11617,Pune,minor,0.45,0.4692,-0.0192
11628,Kolkata,major,0.6,0.651,-0.051
11631,Delhi,minor,0.45,0.5533,-0.1033
11639,Delhi,major,0.6,0.6509,-0.0509
11641,Kolkata,minor,0.45,0.429,0.021
11643,Kolkata,minor,0.65,0.6709,-0.0209
11647,Delhi,fatal,0.45,0.2596,0.1904
11664,Hyderabad,major,0.1,0.126,-0.026
11665,Kolkata,major,0.1,0.1625,-0.0625
11669,Bangalore,minor,0.6,0.6166,-0.0166
11672,Chandigarh,major,0.45,0.4997,-0.0497
11682,Mumbai,minor,0.45,0.4943,-0.0443
11684,Delhi,minor,0.3,0.3548,-0.0548
11691,Kolkata,minor,0.1,0.1467,-0.0467
11694,Bangalore,minor,0.1,0.061,0.039
11697,Delhi,major,0.65,0.6765,-0.0265
11708,Kolkata,major,0.3,0.3514,-0.0514
11710,Delhi,fatal,0.85,0.6521,0.1979
11711,Chandigarh,fatal,0.65,0.4538,0.1962
11712,Pune,fatal,0.65,0.4668,0.1832
11713,Bangalore,minor,0.1,0.099,0.001
11715,Kolkata,major,0.6,0.591,0.009
11719,Bangalore,major,0.6,0.6748,-0.0748
11720,Chandigarh,major,0.25,0.2625,-0.0125
11734,Delhi,major,0.25,0.2683,-0.0183
11748,Chandigarh,minor,0.45,0.4631,-0.0131
11750,Mumbai,minor,0.65,0.6374,0.0126
11753,Delhi,minor,0.1,0.1865,-0.0865
11767,Chennai,fatal,0.3,0.1107,0.1893
11771,Hyderabad,minor,0.1,0.1042,-0.0042
11777,Kolkata,minor,0.45,0.4867,-0.0367
11781,Chandigarh,minor,0.25,0.3029,-0.0529
11791,Mumbai,major,0.3,0.3244,-0.0244
11792,Mumbai,fatal,0.5,0.3852,0.1148
11797,Chandigarh,minor,0.3,0.3662,-0.0662
11798,Hyderabad,major,0.8,0.8095,-0.0095
11801,Chandigarh,major,0.45,0.4514,-0.0014
11814,Hyderabad,fatal,0.45,0.2474,0.2026
11815,Bangalore,minor,0.45,0.4573,-0.0073
11825,Hyderabad,major,0.6,0.6088,-0.0088
11829,Chandigarh,major,0.25,0.3314,-0.0814
11830,Pune,minor,0.45,0.5012,-0.0512
11836,Bangalore,minor,0.65,0.6527,-0.0027
11839,Bangalore,minor,0.25,0.3139,-0.0639
11842,Bangalore,minor,0.1,0.1485,-0.0485
11845,Hyderabad,fatal,0.65,0.4763,0.1737
11847,Bangalore,minor,0.1,0.2028,-0.1028
11855,Mumbai,minor,0.1,0.1055,-0.0055
11858,Pune,major,0.65,0.6702,-0.0202
11863,Pune,minor,0.6,0.679,-0.079
11864,Bangalore,fatal,0.8,0.6786,0.1214
11865,Delhi,minor,0.45,0.5161,-0.0661
11866,Chandigarh,minor,0.45,0.4993,-0.0493
11867,Chandigarh,minor,0.6,0.6277,-0.0277
11871,Mumbai,minor,0.45,0.4943,-0.0443
11876,Chennai,minor,0.25,0.2748,-0.0248
11879,Chandigarh,minor,0.45,0.4483,0.0017
11883,Pune,minor,0.3,0.3352,-0.0352
11884,Kolkata,minor,0.25,0.2789,-0.0289
11885,Kolkata,minor,0.45,0.6007,-0.1507
11899,Hyderabad,minor,0.25,0.2531,-0.0031
11903,Chandigarh,minor,0.45,0.5528,-0.1028
11905,Chennai,minor,0.65,0.6881,-0.0381
11906,Hyderabad,minor,0.45,0.4778,-0.0278
11911,Bangalore,minor,0.45,0.4435,0.0065
11917,Bangalore,major,0.1,0.1104,-0.0104
11918,Bangalore,fatal,0.65,0.4525,0.1975
11920,Delhi,minor,0.25,0.268,-0.018
11931,Delhi,minor,0.3,0.3609,-0.0609
11939,Delhi,major,0.1,0.1387,-0.0387
11943,Pune,fatal,0.85,0.6746,0.1754
11944,Chennai,major,0.9,0.9041,-0.0041
11947,Hyderabad,minor,0.45,0.5521,-0.1021
11951,Kolkata,fatal,0.55,0.315,0.235
11958,Delhi,minor,0.8,0.8559,-0.0559
11959,Chennai,major,0.1,0.1251,-0.0251
11962,Mumbai,major,0.6,0.6211,-0.0211
11963,Mumbai,minor,0.3,0.3327,-0.0327
11964,Delhi,minor,0.25,0.3005,-0.0505
11969,Pune,minor,0.1,0.2625,-0.1625
11972,Bangalore,fatal,0.65,0.5086,0.1414
11983,Hyderabad,minor,0.45,0.4595,-0.0095
11985,Hyderabad,fatal,0.65,0.5221,0.1279
11995,Chennai,minor,0.45,0.4749,-0.0249
12004,Bangalore,fatal,0.5,0.3181,0.1819
12005,Chandigarh,fatal,1.0,0.8212,0.1788
12007,Mumbai,minor,0.1,0.0745,0.0255
12016,Mumbai,major,0.8,0.8079,-0.0079
12021,Chennai,minor,0.45,0.4771,-0.0271
12022,Kolkata,minor,0.65,0.6743,-0.0243
12026,Mumbai,minor,0.45,0.5089,-0.0589
12035,Delhi,minor,0.1,0.1012,-0.0012
12036,Bangalore,minor,0.6,0.6447,-0.0447
12046,Hyderabad,minor,0.45,0.4682,-0.0182
12052,Kolkata,major,0.65,0.6364,0.0136
12056,Hyderabad,major,0.3,0.3646,-0.0646
12057,Chandigarh,major,0.45,0.4533,-0.0033
12058,Delhi,major,0.8,0.7756,0.0244
12059,Delhi,minor,0.25,0.2326,0.0174
12060,Kolkata,major,0.45,0.5133,-0.0633
12066,Bangalore,major,0.45,0.442,0.008
12068,Kolkata,fatal,0.65,0.4587,0.1913
12070,Pune,minor,0.1,0.1418,-0.0418
12072,Chennai,major,0.25,0.2966,-0.0466
12076,Kolkata,major,0.8,0.7816,0.0184
12079,Chennai,major,0.1,0.1097,-0.0097
12095,Chandigarh,minor,0.6,0.6679,-0.0679
12096,Bangalore,minor,0.45,0.5632,-0.1132
12099,Chandigarh,minor,0.45,0.4929,-0.0429
12103,Kolkata,major,0.45,0.4941,-0.0441
12104,Chandigarh,major,0.8,0.7868,0.0132
12114,Chandigarh,minor,0.1,0.079,0.021
12116,Kolkata,major,0.45,0.4705,-0.0205
12118,Delhi,major,0.1,0.1429,-0.0429
12123,Delhi,major,0.25,0.2744,-0.0244
12125,Mumbai,minor,0.45,0.4687,-0.0187
12126,Hyderabad,major,0.45,0.5248,-0.0748
12128,Hyderabad,minor,0.1,0.1463,-0.0463
12131,Delhi,major,0.45,0.4558,-0.0058
12138,Kolkata,major,0.25,0.3012,-0.0512
12141,Bangalore,fatal,0.65,0.4592,0.1908
12142,Chennai,major,0.65,0.6524,-0.0024
12143,Bangalore,major,0.3,0.3303,-0.0303
12144,Mumbai,minor,0.45,0.4575,-0.0075
12147,Bangalore,minor,0.1,0.1448,-0.0448
12150,Mumbai,major,0.1,0.1075,-0.0075
12151,Pune,fatal,0.3,0.1103,0.1897
12161,Pune,major,0.3,0.3743,-0.0743
12164,Delhi,major,0.25,0.3153,-0.0653
12165,Pune,minor,0.45,0.4616,-0.0116
12170,Bangalore,fatal,0.3,0.1308,0.1692
12176,Delhi,major,0.25,0.2818,-0.0318
12179,Bangalore,major,0.6,0.6244,-0.0244
12180,Pune,major,0.25,0.2833,-0.0333
12181,Kolkata,major,0.45,0.4722,-0.0222
12183,Pune,major,0.3,0.3222,-0.0222
12199,Kolkata,minor,0.3,0.367,-0.067
12211,Bangalore,minor,0.1,0.126,-0.026
12214,Chandigarh,minor,0.25,0.2393,0.0107
12215,Delhi,fatal,0.65,0.4693,0.1807
12220,Chandigarh,minor,0.45,0.4375,0.0125
12225,Pune,minor,0.45,0.5222,-0.0722
12229,Hyderabad,major,0.65,0.6723,-0.0223
12231,Chennai,minor,0.1,0.0814,0.0186
12236,Pune,minor,0.1,0.1386,-0.0386
12237,Chennai,minor,0.45,0.4715,-0.0215
12243,Chandigarh,minor,0.45,0.4822,-0.0322
12247,Mumbai,minor,0.45,0.5096,-0.0596
12251,Pune,minor,0.45,0.4533,-0.0033
12252,Mumbai,major,0.45,0.5047,-0.0547
12257,Chennai,minor,0.1,0.1472,-0.0472
12258,Hyderabad,minor,0.25,0.2742,-0.0242
12263,Chandigarh,minor,0.45,0.5019,-0.0519
12264,Delhi,major,0.45,0.5174,-0.0674
12274,Mumbai,minor,0.1,0.121,-0.021
12275,Bangalore,minor,0.65,0.704,-0.054
12278,Mumbai,minor,0.45,0.471,-0.021
12282,Chennai,fatal,1.0,0.8568,0.1432
12284,Pune,minor,0.1,0.0979,0.0021
12295,Chennai,major,0.25,0.284,-0.034
12296,Delhi,fatal,1.0,0.8634,0.1366
12303,Chennai,major,0.65,0.6883,-0.0383
12314,Delhi,minor,0.2,0.3651,-0.1651
12315,Delhi,minor,0.3,0.3149,-0.0149
12320,Hyderabad,major,0.45,0.5283,-0.0783
12331,Chandigarh,fatal,0.45,0.276,0.174
12340,Delhi,fatal,0.65,0.4499,0.2001
12345,Mumbai,minor,0.45,0.4618,-0.0118
12350,Hyderabad,major,0.45,0.4423,0.0077
12352,Mumbai,minor,0.65,0.6515,-0.0015
12394,Chennai,minor,0.25,0.3053,-0.0553
12397,Bangalore,major,0.6,0.6107,-0.0107
12400,Hyderabad,major,0.8,0.8107,-0.0107
12401,Kolkata,major,0.1,0.1196,-0.0196
12405,Pune,minor,0.25,0.2994,-0.0494
12410,Hyderabad,minor,0.25,0.2595,-0.0095
12418,Delhi,minor,0.8,0.795,0.005
12420,Hyderabad,fatal,0.5,0.3117,0.1883
12422,Pune,fatal,0.65,0.5146,0.1354
12426,Chandigarh,major,0.25,0.2404,0.0096
12440,Mumbai,minor,0.45,0.4733,-0.0233
12442,Bangalore,minor,0.45,0.5382,-0.0882
12443,Chandigarh,fatal,1.0,0.8044,0.1956
12452,Hyderabad,minor,0.1,0.1174,-0.0174
12457,Mumbai,minor,0.8,0.8784,-0.0784
12461,Chandigarh,minor,0.25,0.3084,-0.0584
12464,Chennai,minor,0.45,0.4924,-0.0424
12467,Pune,major,0.3,0.3722,-0.0722
12472,Pune,major,0.45,0.5075,-0.0575
12475,Bangalore,fatal,0.45,0.264,0.186
12481,Chandigarh,minor,0.45,0.4704,-0.0204
12482,Pune,major,0.65,0.6663,-0.0163
12486,Chennai,major,0.25,0.3691,-0.1191
12488,Bangalore,major,0.25,0.2397,0.0103
12508,Pune,major,0.1,0.2325,-0.1325
12509,Chennai,minor,0.1,0.1053,-0.0053
12510,Hyderabad,minor,0.45,0.4612,-0.0112
12513,Bangalore,minor,0.45,0.4841,-0.0341
12519,Kolkata,major,0.45,0.4474,0.0026
12520,Bangalore,major,0.1,0.12,-0.02
12523,Chandigarh,minor,0.3,0.3505,-0.0505
12527,Mumbai,minor,0.45,0.4701,-0.0201
12528,Hyderabad,minor,0.3,0.3804,-0.0804
12532,Kolkata,minor,0.1,0.1245,-0.0245
12534,Mumbai,minor,0.65,0.6616,-0.0116
12535,Pune,minor,0.65,0.683,-0.033
12542,Hyderabad,minor,0.1,0.1713,-0.0713
12545,Mumbai,minor,0.25,0.2758,-0.0258
12546,Hyderabad,major,0.25,0.2799,-0.0299
12550,Chennai,fatal,0.65,0.471,0.179
12551,Hyderabad,minor,0.25,0.2519,-0.0019
12552,Chandigarh,major,0.45,0.5266,-0.0766
12556,Pune,minor,0.65,0.66,-0.01
12557,Delhi,major,0.65,0.6787,-0.0287
12560,Chennai,major,0.3,0.3321,-0.0321
12572,Mumbai,minor,0.25,0.3349,-0.0849
12574,Delhi,minor,0.1,0.0701,0.0299
12575,Hyderabad,minor,0.45,0.455,-0.005
12576,Pune,minor,0.1,0.0995,0.0005
12577,Chandigarh,fatal,0.65,0.5127,0.1373
12578,Chandigarh,minor,0.4,0.4511,-0.0511
12579,Hyderabad,fatal,0.45,0.2676,0.1824
12580,Pune,minor,0.25,0.2356,0.0144
12582,Mumbai,major,0.1,0.1286,-0.0286
12585,Bangalore,fatal,0.65,0.4669,0.1831
12616,Chennai,minor,0.65,0.6612,-0.0112
12618,Delhi,major,0.6,0.663,-0.063
12627,Chennai,fatal,0.45,0.3497,0.1003
12631,Mumbai,minor,0.45,0.4847,-0.0347
12635,Chennai,major,0.1,0.1207,-0.0207
12636,Mumbai,minor,0.45,0.4678,-0.0178
12639,Delhi,minor,0.45,0.5417,-0.0917
12641,Hyderabad,major,0.45,0.5252,-0.0752
12642,Chennai,minor,0.45,0.465,-0.015
12657,Chandigarh,minor,0.25,0.2755,-0.0255
12663,Mumbai,minor,0.8,0.8293,-0.0293
12677,Chennai,fatal,0.3,0.1774,0.1226
12681,Kolkata,minor,0.65,0.6728,-0.0228
12684,Chandigarh,minor,0.3,0.3181,-0.0181
12685,Kolkata,minor,0.1,0.2213,-0.1213
12689,Chennai,major,0.65,0.6882,-0.0382
12692,Pune,minor,0.45,0.4669,-0.0169
12693,Chennai,minor,0.45,0.4844,-0.0344
12700,Chennai,minor,0.45,0.48,-0.03
12704,Chennai,major,0.8,0.8108,-0.0108
12706,Mumbai,major,0.45,0.5426,-0.0926
12707,Pune,fatal,0.3,0.143,0.157
12712,Kolkata,minor,0.1,0.1149,-0.0149
12715,Pune,fatal,0.5,0.3847,0.1153
12718,Hyderabad,minor,0.3,0.3295,-0.0295
12720,Pune,major,0.45,0.554,-0.104
12725,Mumbai,minor,0.45,0.452,-0.002
12732,Mumbai,minor,0.1,0.113,-0.013
12734,Hyderabad,minor,0.25,0.2951,-0.0451
12741,Pune,minor,0.25,0.2273,0.0227
12746,Pune,minor,0.45,0.4672,-0.0172
12747,Hyderabad,major,0.65,0.6874,-0.0374
12755,Chennai,minor,0.3,0.3108,-0.0108
12760,Chandigarh,fatal,0.3,0.1035,0.1965
12771,Bangalore,minor,0.3,0.3768,-0.0768
12772,Delhi,minor,0.25,0.2423,0.0077
12773,Kolkata,minor,0.65,0.6726,-0.0226
12785,Mumbai,minor,0.25,0.2976,-0.0476
12790,Pune,major,0.45,0.5185,-0.0685
12791,Pune,major,0.25,0.2995,-0.0495
12808,Pune,minor,0.45,0.477,-0.027
12821,Mumbai,minor,0.65,0.7038,-0.0538
12835,Chennai,minor,0.45,0.5027,-0.0527
12836,Mumbai,minor,0.25,0.3158,-0.0658
12840,Bangalore,minor,0.45,0.4206,0.0294
12841,Pune,major,0.1,0.1168,-0.0168
12843,Mumbai,minor,0.65,0.7165,-0.0665
12845,Mumbai,fatal,0.65,0.4446,0.2054
12849,Mumbai,major,0.6,0.613,-0.013
12866,Pune,minor,0.45,0.493,-0.043
12882,Kolkata,minor,0.4,0.507,-0.107
12884,Kolkata,major,0.1,0.1441,-0.0441
12888,Chandigarh,minor,0.8,0.8317,-0.0317
12896,Delhi,major,0.45,0.5866,-0.1366
12908,Hyderabad,minor,0.25,0.3455,-0.0955
12914,Bangalore,fatal,0.8,0.6793,0.1207
12918,Chennai,fatal,0.65,0.543,0.107
12921,Chennai,minor,0.25,0.2451,0.0049
12922,Hyderabad,fatal,0.65,0.4782,0.1718
12924,Chennai,minor,0.65,0.65,0.0
12928,Mumbai,major,0.65,0.6983,-0.0483
12929,Mumbai,minor,0.45,0.4679,-0.0179
12932,Chandigarh,fatal,0.3,0.1738,0.1262
12934,Chandigarh,fatal,0.45,0.2987,0.1513
12947,Pune,major,0.45,0.581,-0.131
12955,Chennai,major,0.1,0.1037,-0.0037
12966,Delhi,minor,0.45,0.4452,0.0048
12974,Delhi,minor,0.45,0.5022,-0.0522
12986,Hyderabad,minor,0.45,0.4534,-0.0034
12989,Mumbai,minor,0.65,0.7181,-0.0681
12992,Kolkata,minor,0.45,0.4677,-0.0177
13001,Chandigarh,minor,0.65,0.7063,-0.0563
13008,Chandigarh,minor,0.45,0.5075,-0.0575
13013,Bangalore,minor,0.25,0.2945,-0.0445
13017,Hyderabad,major,0.3,0.302,-0.002
13024,Mumbai,minor,0.45,0.4847,-0.0347
13030,Chennai,minor,0.3,0.3506,-0.0506
13036,Hyderabad,minor,0.1,0.1264,-0.0264
13039,Hyderabad,minor,0.25,0.3434,-0.0934
13048,Mumbai,major,0.45,0.4392,0.0108
13050,Kolkata,major,0.25,0.2843,-0.0343
13055,Pune,minor,0.25,0.2578,-0.0078
13076,Kolkata,minor,0.25,0.2297,0.0203
13081,Chandigarh,major,0.45,0.4744,-0.0244
13082,Chennai,fatal,0.45,0.2454,0.2046
13087,Delhi,fatal,0.65,0.4672,0.1828
13092,Kolkata,minor,0.6,0.6331,-0.0331
13106,Mumbai,minor,0.45,0.5112,-0.0612
13112,Chennai,minor,0.45,0.5057,-0.0557
13113,Chandigarh,minor,0.45,0.4547,-0.0047
13125,Kolkata,fatal,0.65,0.464,0.186
13127,Delhi,major,0.3,0.3442,-0.0442
13140,Hyderabad,minor,0.1,0.108,-0.008
13142,Chennai,fatal,0.65,0.4747,0.1753
13151,Hyderabad,minor,0.1,0.1803,-0.0803
13153,Pune,minor,0.25,0.2602,-0.0102
13155,Chandigarh,minor,0.8,0.8098,-0.0098
13163,Delhi,minor,0.45,0.5045,-0.0545
13166,Chandigarh,major,0.1,0.0971,0.0029
13171,Bangalore,major,0.45,0.5716,-0.1216
13173,Mumbai,major,0.6,0.598,0.002
13178,Delhi,major,0.3,0.3289,-0.0289
13186,Hyderabad,fatal,0.3,0.1128,0.1872
13187,Kolkata,fatal,0.3,0.1082,0.1918
13193,Delhi,minor,0.8,0.8522,-0.0522
13197,Chennai,minor,0.1,0.1805,-0.0805
13198,Kolkata,minor,0.25,0.3564,-0.1064
13202,Delhi,major,0.25,0.3248,-0.0748
13217,Chandigarh,minor,0.65,0.6717,-0.0217
13219,Pune,minor,0.65,0.654,-0.004
13223,Kolkata,minor,0.65,0.6883,-0.0383
13228,Chennai,minor,0.8,0.8309,-0.0309
13230,Mumbai,fatal,1.0,0.8046,0.1954
13236,Chennai,major,0.6,0.6269,-0.0269
13238,Bangalore,minor,0.8,0.8474,-0.0474
13248,Delhi,major,0.1,0.1078,-0.0078
13252,Mumbai,minor,0.45,0.4388,0.0112
13271,Mumbai,fatal,0.65,0.465,0.185
13276,Hyderabad,minor,0.45,0.4518,-0.0018
13278,Mumbai,major,0.3,0.323,-0.023
13286,Mumbai,minor,0.45,0.4784,-0.0284
13302,Kolkata,minor,0.8,0.8101,-0.0101
13306,Chennai,major,0.45,0.4592,-0.0092
13310,Pune,minor,0.1,0.1252,-0.0252
13316,Pune,minor,0.45,0.5029,-0.0529
13323,Chandigarh,major,0.1,0.0749,0.0251
13326,Chandigarh,minor,0.25,0.2562,-0.0062
13331,Bangalore,minor,0.25,0.296,-0.046
13340,Mumbai,major,0.6,0.6689,-0.0689
13347,Pune,major,0.1,0.1037,-0.0037
13352,Pune,major,0.45,0.454,-0.004
13359,Delhi,major,0.65,0.7384,-0.0884
13362,Kolkata,major,0.45,0.5019,-0.0519
13364,Chennai,fatal,0.5,0.2945,0.2055
13368,Bangalore,minor,0.3,0.3886,-0.0886
13376,Kolkata,minor,0.25,0.291,-0.041
13377,Chandigarh,minor,0.45,0.5051,-0.0551
13383,Pune,fatal,0.65,0.484,0.166
13384,Chennai,minor,0.65,0.6513,-0.0013
13385,Kolkata,minor,0.3,0.3497,-0.0497
13398,Hyderabad,minor,0.25,0.2001,0.0499
13405,Pune,major,0.45,0.4627,-0.0127
13434,Bangalore,minor,0.45,0.4777,-0.0277
13446,Pune,fatal,0.45,0.2966,0.1534
13451,Delhi,fatal,0.65,0.4686,0.1814
13455,Bangalore,minor,0.1,0.1277,-0.0277
13458,Bangalore,minor,0.8,0.8227,-0.0227
13465,Delhi,minor,0.1,0.1142,-0.0142
13476,Mumbai,minor,0.45,0.5059,-0.0559
13479,Chandigarh,major,0.45,0.4498,0.0002
13485,Hyderabad,major,0.25,0.2316,0.0184
13490,Hyderabad,minor,0.45,0.5288,-0.0788
13493,Mumbai,major,0.1,0.1435,-0.0435
13495,Mumbai,fatal,0.3,0.1277,0.1723
13501,Mumbai,major,0.45,0.4745,-0.0245
13502,Hyderabad,fatal,0.85,0.7089,0.1411
13503,Bangalore,fatal,0.6,0.4344,0.1656
13508,Bangalore,minor,0.25,0.2496,0.0004
13510,Chennai,minor,0.6,0.5946,0.0054
13513,Chennai,minor,0.45,0.4515,-0.0015
13516,Hyderabad,minor,0.1,0.1734,-0.0734
13517,Pune,minor,0.1,0.1424,-0.0424
13521,Kolkata,minor,0.1,0.1865,-0.0865
13526,Pune,minor,0.45,0.4557,-0.0057
13527,Bangalore,minor,0.45,0.4482,0.0018
13541,Kolkata,minor,0.45,0.4608,-0.0108
13542,Kolkata,minor,0.8,0.8198,-0.0198
13554,Chandigarh,fatal,0.85,0.7092,0.1408
13557,Chennai,minor,0.1,0.1058,-0.0058
13558,Chandigarh,minor,0.65,0.6989,-0.0489
13563,Kolkata,minor,0.65,0.6559,-0.0059
13564,Hyderabad,major,0.45,0.475,-0.025
13579,Hyderabad,major,0.65,0.6648,-0.0148
13580,Kolkata,fatal,0.65,0.4845,0.1655
13582,Delhi,fatal,0.85,0.6715,0.1785
13593,Delhi,minor,0.3,0.3184,-0.0184
13596,Kolkata,minor,0.45,0.4839,-0.0339
13597,Mumbai,minor,0.65,0.6643,-0.0143
13599,Bangalore,fatal,0.65,0.4798,0.1702
13600,Delhi,major,0.8,0.8484,-0.0484
13622,Chennai,minor,0.1,0.172,-0.072
13626,Delhi,minor,0.45,0.4777,-0.0277
13630,Delhi,fatal,0.45,0.3243,0.1257
13636,Mumbai,minor,0.3,0.398,-0.098
13641,Kolkata,fatal,1.0,0.8207,0.1793
13649,Chennai,minor,0.25,0.2978,-0.0478
13655,Bangalore,major,0.1,0.1115,-0.0115
13686,Hyderabad,minor,0.45,0.4642,-0.0142
13688,Pune,minor,0.45,0.4969,-0.0469
13698,Bangalore,minor,0.25,0.2496,0.0004
13702,Delhi,minor,0.1,0.1605,-0.0605
13703,Mumbai,major,0.3,0.3447,-0.0447
13711,Chennai,major,0.1,0.135,-0.035
13713,Pune,major,0.3,0.3746,-0.0746
13719,Pune,minor,0.6,0.5979,0.0021
13724,Chennai,minor,0.45,0.4784,-0.0284
13728,Bangalore,minor,0.3,0.3899,-0.0899
13739,Chandigarh,minor,0.8,0.8312,-0.0312
13740,Chandigarh,minor,0.6,0.6223,-0.0223
13743,Chennai,major,0.45,0.4563,-0.0063
